graph20_61_2_28	 I would suggest the following references to inform analysis of user logs: - H. Guo, S. R. Gomez, C. Ziemkiewicz and D. H. Laidlaw, "A Case Study Using Visualization Interaction Logs and Insight Metrics to Understand How Analysts Arrive at Insights," in IEEE Transactions on Visualization and Computer Graphics, vol. 22, no. 1, pp. 51-60, 31 Jan.	 NEG
graph20_61_2_29	 2016. doi: 10.1109/TVCG.2015.2467613 - Papers from the IEEE VIS'16 Workshop: Logging Interactive Visualizations & Visualizing Interaction Logs pseudo-url DESIGN CHOICES AND INSIGHTS GAINED I found the design considerations to be mostly obvious and known to designers and developers of user interfaces and information visualization.	 NA
graph20_61_2_30	 LIMITATIONS AND FUTURE WORK The limitations are mainly focused on the specificity of project requirements to one University in Canada, the small sample size of participants to evaluations.	 NA
graph20_61_2_31	 SUPPLEMENTARY VIDEO The video introduces the application domain and showcases diverse tasks supported by the tool presented in the submission.	 NA
graph20_61_2_32	 Audio quality of the voice over could be improved with a proper microphone and recording settings. "	 NA
iclr19_1049_1_0	 This work proposes a variant of the column network based on the injection of human guidance.	 NA
iclr19_1049_1_1	 The method does not make major changes to the network structure, but by modifying the calculations in the network.	 NA
iclr19_1049_1_2	 Human knowledge is embodied in a defined rule formula.	 NA
iclr19_1049_1_3	 The method is flexible and different entities correspond to different rules.	 POS
iclr19_1049_1_4	 However, the form of knowledge is limited and simple.	 NEG
iclr19_1049_1_5	 Experiments have shown that the convergence speed and results are improved, but not significant.	 NEG
iclr19_1049_1_6	 Minor Example 2: "A" -> "AI"."	 NEG
iclr19_1091_1_0	 This paper discusses State Representation Learning for RL from camera images.	 NA
iclr19_1091_1_1	 Specifically, it proposes to use a state representation consisting of 2 (or 3) parts that are trained separately on different aspects of the relevant state: reward prediction, image reconstruction and (inverse) model learning.	 NA
iclr19_1091_1_2	 The paper is easy to read, and seems technically sound.	 POS
iclr19_1091_1_3	 However, the conclusions do not directly follow from the results, so should be made more precise.	 NEG
iclr19_1091_1_4	 The contribution is minor, and the reasoning behind it could be better motivated.	 NEG
iclr19_1091_1_5	 The most important point of critique is that the conclusion that the split representation is the best is at best premature.	 NEG
iclr19_1091_1_6	 The presented results indicate that SRL is useful (Table 1), and that auto-encoding alone is often not enough.	 POS
iclr19_1091_1_7	 Other than that, the different approaches tested all work well in different tasks.	 POS
iclr19_1091_1_8	 The discussion of the results reflects this, but the introduction and conclusion suggest otherwise.	 NEG
iclr19_1091_1_9	 The same problem also occurs for the conclusion about the robustness of SRL approaches.	 NEG
iclr19_1091_1_10	 In the main text, no results are presented that warrant such a conclusion.	 NEG
iclr19_1091_1_11	 The appendix includes some tests in this direction, but conclusions should not be based on material that is only available in the appendix.	 NEG
iclr19_1091_1_12	 Furthermore, even the tests in the appendix are not comprehensive enough to to warrant the conclusion as written.	 NEG
iclr19_1091_1_13	 The second point is the motivation of the split approach: it seems in direct contradiction with the "disentangled" and "compact" demands the authors pose.	 NEG
iclr19_1091_1_14	 Because the parts of the state that are needed for multiple different prediction tasks (reconstruction, inverse model, etc.) need to be in the final state representation multiple times.	 NA
iclr19_1091_1_15	 Due to the shared feature extractor, the contradictory objectives (and hence the need for tuning of the weights in the cost function) are still a potential problem.	 NEG
iclr19_1091_1_16	 Minor points: - The choice for these tasks is not motivated well.	 NEG
iclr19_1091_1_17	 Please indicate why these tasks are chosen.	 NA
iclr19_1091_1_18	 It seems the robot arm task is very similar to the navigation task, due to robot arm's end effector being position controlled directly.	 NEG
iclr19_1091_1_19	 Why is it worthwhile to study this task separately?	 NEG
iclr19_1091_1_20	 The GTC metric is not very well established (yet).	 NEG
iclr19_1091_1_21	 Please provide some extra information on how it is calculated.	 NA
iclr19_1091_1_22	 This should also include some discussion on why this metric allows judging sufficiency and disentangledness.	 NEG
iclr19_1091_1_23	 How would rotating the measurement frame of the ground-truth influence the results?	 NEG
iclr19_1091_1_24	 Why are the robotics priors not in Table 1?"	 NEG
iclr19_1291_3_0	 This work is an extension to the work of Sukbaatar et al. (2016) with two main differences: 1) Selective communication: agents are able to decide whether they want to communicate.	 NA
iclr19_1291_3_1	 2) Individualized reward: Agents receive individual rewards; therefore, agents are aware of their contribution towards the goal.	 NA
iclr19_1291_3_2	 These two new extensions enable their model to work in either cooperative or a mix of competitive and competitive/collaborative settings.	 NA
iclr19_1291_3_3	 The authors also claim these two extensions enable their model to converge faster and better.	 NA
iclr19_1291_3_4	 The paper is well written, easy to follow, and everything has been explained quite well.	 POS
iclr19_1291_3_5	 The experiments are competent in the sense that the authors ran their model in four different environments (predator and prey, traffic junction, StarCraft explore, and StarCraft combat).	 POS
